Referência;Cor;Tamanho;Coleção;Marcas;Estoque
CI250876 - CALÇA COM BOLSOS;16-1708 - LILAS (Lilas TC;PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250876 - CALÇA COM BOLSOS;16-1708 - LILAS (Lilas TC;P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250876 - CALÇA COM BOLSOS;16-1708 - LILAS (Lilas TC;GG;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250876 - CALÇA COM BOLSOS;19-3917 - CINZA (Blackened Pearl;PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;5
CI250876 - CALÇA COM BOLSOS;19-3917 - CINZA (Blackened Pearl;P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;12
CI250876 - CALÇA COM BOLSOS;19-3917 - CINZA (Blackened Pearl;M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;14
CI250876 - CALÇA COM BOLSOS;19-3917 - CINZA (Blackened Pearl;G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;9
CI250876 - CALÇA COM BOLSOS;19-3917 - CINZA (Blackened Pearl;GG;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;5
CI250874 - VESTIDO JUSTO COM MANGAS LONGAS;19-0000 - PRETO (Raven TC);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250874 - VESTIDO JUSTO COM MANGAS LONGAS;16-1334 - MARROM (Tan TC);G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250874 - VESTIDO JUSTO COM MANGAS LONGAS;16-1334 - MARROM (Tan TC);GG;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250873 - VESTIDO PARKA;13-1010 - BEGE (Gray Sand TC);M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250873 - VESTIDO PARKA;13-1010 - BEGE (Gray Sand TC);G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;5
CI250873 - VESTIDO PARKA;13-1420 - VERDE (Verde;P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;3
CI250873 - VESTIDO PARKA;13-1420 - VERDE (Verde;M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250873 - VESTIDO PARKA;13-1420 - VERDE (Verde;G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;4
CI250873 - VESTIDO PARKA;13-1420 - VERDE (Verde;GG;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250873 - VESTIDO PARKA;19-0000 - PRETO (Raven TC);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250871 - REGATA BÁSICA;11-0602 - BRANCO (off white);G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250870 - TOP CORSET;11-0602 - BRANCO (off white);GG;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250870 - TOP CORSET;19-0000 - PRETO (Raven TC);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;4
CI250870 - TOP CORSET;16-1334 - MARROM (Tan TC);PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;5
CI250870 - TOP CORSET;16-1334 - MARROM (Tan TC);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;3
CI250870 - TOP CORSET;16-1334 - MARROM (Tan TC);GG;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250869 - CALÇA COM LENÇO;19-1724 - BORDO (Cabernet);PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250869 - CALÇA COM LENÇO;19-1724 - BORDO (Cabernet);G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250867 - CAMISA MANGA LONGA ACETINADA;18-2336 - ROXO (ROSA BRMELIA;P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;6
CI250867 - CAMISA MANGA LONGA ACETINADA;18-2336 - ROXO (ROSA BRMELIA;M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;8
CI250866 - TOP BÁSICO ACETINADO;19-3864 - AZUL (Mazarine Blue TC);PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250866 - TOP BÁSICO ACETINADO;19-3864 - AZUL (Mazarine Blue TC);G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250866 - TOP BÁSICO ACETINADO;18-2333 - ROSA (Raspberry Rose TC;PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250866 - TOP BÁSICO ACETINADO;18-2333 - ROSA (Raspberry Rose TC;P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;5
CI250866 - TOP BÁSICO ACETINADO;19-0000 - PRETO (Raven TC);PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250866 - TOP BÁSICO ACETINADO;19-0000 - PRETO (Raven TC);G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250865 - CALÇA ACETINADA;19-3864 - AZUL (Mazarine Blue TC);M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250865 - CALÇA ACETINADA;18-2333 - ROSA (Raspberry Rose TC;P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;6
CI250865 - CALÇA ACETINADA;18-2333 - ROSA (Raspberry Rose TC;M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;6
CI250865 - CALÇA ACETINADA;19-0000 - PRETO (Raven TC);PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250865 - CALÇA ACETINADA;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250865 - CALÇA ACETINADA;19-0000 - PRETO (Raven TC);GG;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250864 - VESTIDO ACETINADO;18-2333 - ROSA (Raspberry Rose TC;P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250863 - CAMISA COM LAÇOS;19-0000 - PRETO (Raven TC);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;9
CI250863 - CAMISA COM LAÇOS;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;9
CI250861 - BLUSA MANGA LONGA;18-0430 - VERDE (Avocado TC);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250861 - BLUSA MANGA LONGA;16-1414 - NUDE (Chanterelle TC);GG;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250861 - BLUSA MANGA LONGA;19-0000 - PRETO (Raven TC);G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250860 - SAIA TORCIDA;16-1414 - NUDE (Chanterelle TC);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250860 - SAIA TORCIDA;16-1414 - NUDE (Chanterelle TC);M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250859 - VESTIDO DE  MALHA;16-1414 - NUDE (Chanterelle TC);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250859 - VESTIDO DE  MALHA;19-0000 - PRETO (Raven TC);PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250857 - CASACO XADREZ COM BOLSOS;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;6
CI250857 - CASACO XADREZ COM BOLSOS;19-0000 - PRETO (Raven TC);G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250856 - COLETE ASSIMÉTRICO COM BOTÕES;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250854 - CASAQUETO COM BORDADO COM PÉROLAS;11-0602 - BRANCO (off white);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250854 - CASAQUETO COM BORDADO COM PÉROLAS;11-0602 - BRANCO (off white);G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250852 - CAMISETA COM BORDADO GOLA;11-0602 - BRANCO (off white);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250850 - BLUSA COM RENDA;19-0000 - PRETO (Raven TC);G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250850 - BLUSA COM RENDA;19-0000 - PRETO (Raven TC);GG;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250849 - CALÇA CARGO;17-1137 - MARROM (Cashew TC);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250849 - CALÇA CARGO;11-0602 - BRANCO (off white);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250849 - CALÇA CARGO;11-0602 - BRANCO (off white);GG;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250849 - CALÇA CARGO;19-0000 - PRETO (Raven TC);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;5
CI250847 - SHORT COM DETALHE E BOTÕES;19-3915 - AZUL (Graystone TC);PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;3
CI250847 - SHORT COM DETALHE E BOTÕES;19-3915 - AZUL (Graystone TC);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;8
CI250847 - SHORT COM DETALHE E BOTÕES;19-3915 - AZUL (Graystone TC);M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;8
CI250847 - SHORT COM DETALHE E BOTÕES;19-3915 - AZUL (Graystone TC);G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;7
CI250847 - SHORT COM DETALHE E BOTÕES;18-1434 - VERMELHO (truscan Red TC);PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250847 - SHORT COM DETALHE E BOTÕES;18-1434 - VERMELHO (truscan Red TC);M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250847 - SHORT COM DETALHE E BOTÕES;18-1434 - VERMELHO (truscan Red TC);G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250845 - TOP COM ALÇAS;19-3915 - AZUL (Graystone TC);PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;3
CI250845 - TOP COM ALÇAS;19-3915 - AZUL (Graystone TC);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;5
CI250845 - TOP COM ALÇAS;19-3915 - AZUL (Graystone TC);M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;3
CI250845 - TOP COM ALÇAS;19-3915 - AZUL (Graystone TC);G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250844 - BLAZER ALONGADO COM BOTÕES;19-3915 - AZUL (Graystone TC);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;12
CI250844 - BLAZER ALONGADO COM BOTÕES;19-3915 - AZUL (Graystone TC);M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;8
CI250844 - BLAZER ALONGADO COM BOTÕES;19-3915 - AZUL (Graystone TC);G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250837 - CAMISA CROPPED LOCALIZADA;CC0112-E - CI25L004 FLORA ABSTRATA SAIA (CI250836) V2 ALT2;M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;8
CI250837 - CAMISA CROPPED LOCALIZADA;CC0112-E - CI25L004 FLORA ABSTRATA SAIA (CI250836) V2 ALT2;GG;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250836 - SAIA MIDI LOCALIZADA;CC0112-E - CI25L004 FLORA ABSTRATA SAIA (CI250836) V2 ALT2;PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250834 - VESTIDO MIDI COM FRANZIDOS;CC0090-E - CI25BR002 CERCADO FLORIDO;PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250832 - BLUSA COM MANGA LONGA ESTAMPADA;CC0106-E - CI25R008 CERCA FLORIDA ALT1;P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250830 - BLUSA COM DETALHE DE LAÇO NOS OMBROS;11-0602 - BRANCO (off white);G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250828 - JAQUETA;11-0602 - BRANCO (off white);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250826 - CAMISA COM MANGAS LONGAS;11-0601 - BRANCO (Bright White TC);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250826 - CAMISA COM MANGAS LONGAS;11-0601 - BRANCO (Bright White TC);M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;4
CI250826 - CAMISA COM MANGAS LONGAS;11-0601 - BRANCO (Bright White TC);G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250826 - CAMISA COM MANGAS LONGAS;19-0000 - PRETO (Raven TC);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250826 - CAMISA COM MANGAS LONGAS;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250825 - SAIA MIDI COM APLICAÇÃO DE CRISTAIS;19-0000 - PRETO (Raven TC);PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250823 - CAMISETA COM LAÇO DE STRASS;11-0601 - BRANCO (Bright White TC);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250822 - MACACÃO LAÇO;11-0602 - BRANCO (off white);G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250821 - CALÇA RETA;18-6114 - VERDE (Myrtle TC);PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250821 - CALÇA RETA;18-6114 - VERDE (Myrtle TC);GG;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250821 - CALÇA RETA;19-0000 - PRETO (Raven TC);PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250821 - CALÇA RETA;19-0000 - PRETO (Raven TC);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;5
CI250821 - CALÇA RETA;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;4
CI250818 - TOP COM LAÇO;11-0602 - BRANCO (off white);PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250818 - TOP COM LAÇO;11-0602 - BRANCO (off white);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;7
CI250818 - TOP COM LAÇO;11-0602 - BRANCO (off white);M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250818 - TOP COM LAÇO;11-0602 - BRANCO (off white);G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250818 - TOP COM LAÇO;19-0000 - PRETO (Raven TC);PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250818 - TOP COM LAÇO;19-0000 - PRETO (Raven TC);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;5
CI250818 - TOP COM LAÇO;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;3
CI250818 - TOP COM LAÇO;19-0000 - PRETO (Raven TC);G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250818 - TOP COM LAÇO;19-0000 - PRETO (Raven TC);GG;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250817 - BLAZER ALFAIATARIA;18-0503 - CINZA (Gargoyle TC);PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250817 - BLAZER ALFAIATARIA;18-0503 - CINZA (Gargoyle TC);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250817 - BLAZER ALFAIATARIA;18-0503 - CINZA (Gargoyle TC);M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;6
CI250817 - BLAZER ALFAIATARIA;18-0503 - CINZA (Gargoyle TC);GG;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250816 - SHORT SAIA DE ALFAIATARIA;18-0503 - CINZA (Gargoyle TC);G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250816 - SHORT SAIA DE ALFAIATARIA;18-1762 - VERMELHO (Hibiscus TC);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250816 - SHORT SAIA DE ALFAIATARIA;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250816 - SHORT SAIA DE ALFAIATARIA;19-0000 - PRETO (Raven TC);G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250816 - SHORT SAIA DE ALFAIATARIA;19-0000 - PRETO (Raven TC);GG;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250815 - REGATA BÁSICA;11-0601 - BRANCO (Bright White TC);GG;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;4
CI250815 - REGATA BÁSICA;19-0000 - PRETO (Raven TC);PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250815 - REGATA BÁSICA;19-0000 - PRETO (Raven TC);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250815 - REGATA BÁSICA;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250815 - REGATA BÁSICA;19-0000 - PRETO (Raven TC);G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;3
CI250815 - REGATA BÁSICA;19-0000 - PRETO (Raven TC);GG;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250814 - MACACÁO LAÇO;18-1655 - VERMELHO (Mars Red TC;GG;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250814 - MACACÁO LAÇO;19-0000 - PRETO (Raven TC);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;3
CI250814 - MACACÁO LAÇO;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250812 - BODY COM DECOTE;11-0602 - BRANCO (off white);M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250812 - BODY COM DECOTE;19-2520 - ROXO (Potent Purple TC;PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;4
CI250812 - BODY COM DECOTE;19-2520 - ROXO (Potent Purple TC;P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250812 - BODY COM DECOTE;19-2520 - ROXO (Potent Purple TC;M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250812 - BODY COM DECOTE;19-2520 - ROXO (Potent Purple TC;G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;3
CI250812 - BODY COM DECOTE;19-2520 - ROXO (Potent Purple TC;GG;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;3
CI250812 - BODY COM DECOTE;19-0000 - PRETO (Raven TC);PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;3
CI250812 - BODY COM DECOTE;19-0000 - PRETO (Raven TC);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;12
CI250812 - BODY COM DECOTE;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;6
CI250812 - BODY COM DECOTE;19-0000 - PRETO (Raven TC);G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;4
CI250812 - BODY COM DECOTE;19-0000 - PRETO (Raven TC);GG;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;3
CI250809 - BLUSA  BÁSICA MANGAS LONGAS;19-2520 - ROXO (Potent Purple TC;G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250809 - BLUSA  BÁSICA MANGAS LONGAS;19-2520 - ROXO (Potent Purple TC;GG;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250806 - BLUSA GOLA ALTA E MANGA BUFANTE;CC0105-E - CI25R004 ANIMAL PRINT;P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250806 - BLUSA GOLA ALTA E MANGA BUFANTE;CC0105-E - CI25R004 ANIMAL PRINT;GG;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250805 - SAIA TAFETÁ;19-0000 - PRETO (Raven TC);PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250805 - SAIA TAFETÁ;19-0000 - PRETO (Raven TC);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;8
CI250805 - SAIA TAFETÁ;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;7
CI250805 - SAIA TAFETÁ;13-0613 - BEGE (Light Chartreuse TC);PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250804 - BLUSA TAFETÁ;19-0000 - PRETO (Raven TC);PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250804 - BLUSA TAFETÁ;19-0000 - PRETO (Raven TC);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;4
CI250804 - BLUSA TAFETÁ;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;10
CI250804 - BLUSA TAFETÁ;19-0000 - PRETO (Raven TC);G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250804 - BLUSA TAFETÁ;13-0613 - BEGE (Light Chartreuse TC);PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250804 - BLUSA TAFETÁ;13-0613 - BEGE (Light Chartreuse TC);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250804 - BLUSA TAFETÁ;13-0613 - BEGE (Light Chartreuse TC);M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250803 - SAIA ONÇA;CC0086-E - CI25R004 ANIMAL PRINT;PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250803 - SAIA ONÇA;CC0086-E - CI25R004 ANIMAL PRINT;P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;4
CI250803 - SAIA ONÇA;CC0086-E - CI25R004 ANIMAL PRINT;M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;8
CI250802 - CALÇA DE ONÇA;CC0103-E - CI25BR001 ANIMAL PRINT ALT12;PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250802 - CALÇA DE ONÇA;CC0103-E - CI25BR001 ANIMAL PRINT ALT12;P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;11
CI250802 - CALÇA DE ONÇA;CC0103-E - CI25BR001 ANIMAL PRINT ALT12;M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;9
CI250802 - CALÇA DE ONÇA;CC0103-E - CI25BR001 ANIMAL PRINT ALT12;G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250802 - CALÇA DE ONÇA;CC0103-E - CI25BR001 ANIMAL PRINT ALT12;GG;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250801 - JAQUETA ESTAMPA ONÇA;CC0105-E - CI25R004 ANIMAL PRINT;P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;3
CI250800 - SAIA PREGA;19-1863 - VERMELHO (Scooter;P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250800 - SAIA PREGA;18-5806 - VERDE (Ageve Green TCX);PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;3
CI250800 - SAIA PREGA;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250800 - SAIA PREGA;19-0000 - PRETO (Raven TC);G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250799 - SAIA VINIL;19-1940 - MARROM (Rumba Red TC;M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;7
CI250799 - SAIA VINIL;19-1940 - MARROM (Rumba Red TC;GG;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;4
CI250799 - SAIA VINIL;19-0000 - PRETO (Raven TC);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;5
CI250799 - SAIA VINIL;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;4
CI250799 - SAIA VINIL;19-0000 - PRETO (Raven TC);G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;3
CI250799 - SAIA VINIL;19-0000 - PRETO (Raven TC);GG;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;5
CI250796 - BLUSA BÁSICA;11-0601 - BRANCO (Bright White TC);PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;3
CI250796 - BLUSA BÁSICA;11-0601 - BRANCO (Bright White TC);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;4
CI250796 - BLUSA BÁSICA;11-0601 - BRANCO (Bright White TC);M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;6
CI250796 - BLUSA BÁSICA;11-0601 - BRANCO (Bright White TC);GG;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250796 - BLUSA BÁSICA;19-3923 - AZUL MARINHO (Navy Blazer);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250796 - BLUSA BÁSICA;19-3923 - AZUL MARINHO (Navy Blazer);M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250796 - BLUSA BÁSICA;19-3923 - AZUL MARINHO (Navy Blazer);G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;3
CI250796 - BLUSA BÁSICA;19-3923 - AZUL MARINHO (Navy Blazer);GG;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;2
CI250796 - BLUSA BÁSICA;18-1664 - VERMELHO  (Fiery Red TC);PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250796 - BLUSA BÁSICA;18-1664 - VERMELHO  (Fiery Red TC);P;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250796 - BLUSA BÁSICA;18-1664 - VERMELHO  (Fiery Red TC);M;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250796 - BLUSA BÁSICA;18-1664 - VERMELHO  (Fiery Red TC);G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250796 - BLUSA BÁSICA;18-1664 - VERMELHO  (Fiery Red TC);GG;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250795 - T-SHIRT BORDADA;19-1940 - MARROM (Rumba Red TC;PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
CI250795 - T-SHIRT BORDADA;16-4020 - AZUL (Della Robbia Blue TC);G;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;3
CI250795 - T-SHIRT BORDADA;11-0602 - BRANCO (off white);PP;CARLOTA COSTA INVERNO 2025;FR CARLOTA COSTA;1
